pathway	pval	padj	log2err	ES	NES	size
PID_TRKR_PATHWAY	0.0337758107566498	0.325814536340852	0.321775918075361	-0.376450427977874	-1.59773228840998	24
PID_RAC1_REG_PATHWAY	0.0587044534412955	0.34688995215311	0.266350657088526	-0.414786243318348	-1.50823484576485	15
PID_FAK_PATHWAY	0.0631163708086785	0.356744704570792	0.252961123069611	-0.316878631811798	-1.47702658722289	31
PID_NECTIN_PATHWAY	0.0769230769230769	0.416666666666667	0.231126709673834	-0.404116648205576	-1.46943834419685	15
PID_IGF1_PATHWAY	0.092156862745098	0.47921568627451	0.206587922696891	-0.407464075230188	-1.40517668164553	13
PID_MTOR_4PATHWAY	0.0968379446640316	0.484189723320158	0.20207170902116	-0.34555579135667	-1.39742982849707	21
PID_EPHB_FWD_PATHWAY	0.104838709677419	0.504778972520908	0.195789002148949	-0.387855593076605	-1.37529419506615	14
PID_EPO_PATHWAY	0.112016293279022	0.52007564736689	0.190023305279108	-0.35946413894031	-1.39096899927113	18
PID_A6B1_A6B4_INTEGRIN_PATHWAY	0.131578947368421	0.534539473684211	0.173747838999571	-0.37512260035597	-1.364010948783	15
PID_FGF_PATHWAY	0.130434782608696	0.534539473684211	0.172324344900946	-0.337192199189674	-1.36360740832677	21
PID_HDAC_CLASSIII_PATHWAY	0.119587628865979	0.534539473684211	0.184706471207739	0.448474500227469	1.38449364269888	10
PID_IL12_2PATHWAY	0.130177514792899	0.534539473684211	0.172324344900946	-0.398922251843919	-1.34630764534328	12
PID_ARF6_TRAFFICKING_PATHWAY	0.172064777327935	0.574712643678161	0.150169802128406	-0.361088681093988	-1.31298118009	15
PID_CD8_TCR_DOWNSTREAM_PATHWAY	0.163636363636364	0.574712643678161	0.154190966581424	0.385350448650215	1.29946796990706	12
PID_CXCR3_PATHWAY	0.172413793103448	0.574712643678161	0.14551614609036	-0.39578681904783	-1.31719576468586	11
PID_ECADHERIN_NASCENT_AJ_PATHWAY	0.145956607495069	0.574712643678161	0.161978948883402	-0.323700254851017	-1.33931248030042	22
PID_ILK_PATHWAY	0.171079429735234	0.574712643678161	0.151148761385484	-0.336608226923105	-1.30252661622919	18
