pathway	pval	padj	log2err	ES	NES	size
PID_ERBB1_RECEPTOR_PROXIMAL_PATHWAY	0.0666666666666667	0.267890595728737	0.257206466468838	-0.390171327443561	-1.49385114426514	17
PID_ER_NONGENOMIC_PATHWAY	0.0573770491803279	0.267890595728737	0.271288554688953	-0.419698955450854	-1.54699466898266	15
PID_IL2_PI3K_PATHWAY	0.0623655913978495	0.267890595728737	0.266350657088526	-0.398516006102926	-1.52580046213403	17
PID_NETRIN_PATHWAY	0.0588235294117647	0.267890595728737	0.266350657088526	-0.451473659766536	-1.52565830795413	12
PID_NFKAPPAB_ATYPICAL_PATHWAY	0.0599173553719008	0.267890595728737	0.266350657088526	-0.472330794682101	-1.53610041981056	11
PID_SMAD2_3NUCLEAR_PATHWAY	0.0608108108108108	0.267890595728737	0.276500599254472	-0.31531926126173	-1.46285742551183	30
PID_TCPTP_PATHWAY	0.0580645161290323	0.267890595728737	0.276500599254472	-0.387442576112148	-1.52054914266738	18
PID_TRKR_PATHWAY	0.0657894736842105	0.267890595728737	0.261663521711573	-0.332454055524082	-1.44129019293943	25
PID_P38_ALPHA_BETA_DOWNSTREAM_PATHWAY	0.0737704918032787	0.274004683840749	0.237793834423688	-0.407231390675698	-1.50103969103509	15
PID_RETINOIC_ACID_PATHWAY	0.0764587525150905	0.276101050748938	0.231126709673834	-0.405399426154923	-1.46675440959144	14
PID_CXCR3_PATHWAY	0.0903225806451613	0.286388670338316	0.219250346703755	-0.366300282331087	-1.43757453258346	18
PID_EPHRINB_REV_PATHWAY	0.0867768595041322	0.286388670338316	0.219250346703755	-0.471962915621268	-1.4805876815773	10
PID_ERBB2_ERBB3_PATHWAY	0.0903225806451613	0.286388670338316	0.219250346703755	-0.365522573829314	-1.43452235383872	18
PID_IFNG_PATHWAY	0.0885529157667387	0.286388670338316	0.222056046145248	-0.339837713073382	-1.43831873980618	23
PID_REELIN_PATHWAY	0.0867768595041322	0.286388670338316	0.219250346703755	-0.470704602656534	-1.47664024712114	10
PID_P38_ALPHA_BETA_PATHWAY	0.0925553319919517	0.286480789498898	0.208955027549354	-0.395640713871765	-1.43144692430707	14
PID_P75_NTR_PATHWAY	0.101479915433404	0.306799744333546	0.204294756516886	-0.371453087700398	-1.38620712997357	16
PID_IL6_7_PATHWAY	0.107142857142857	0.316558441558442	0.197822021315103	-0.334904765540183	-1.41728335635515	22
PID_ATR_PATHWAY	0.115830115830116	0.334620334620335	0.181383128498408	0.436725592054045	1.39725377707806	11
PID_BETA_CATENIN_NUC_PATHWAY	0.12719298245614	0.344480994152047	0.184706471207739	-0.305220724512625	-1.32322535884977	25
PID_IL3_PATHWAY	0.125760649087221	0.344480994152047	0.178219874951973	-0.407595188887399	-1.37738043572634	12
PID_REG_GR_PATHWAY	0.123110151187905	0.344480994152047	0.186432558434075	-0.324709561135612	-1.37429081237592	23
PID_INSULIN_PATHWAY	0.136069114470842	0.360999691453255	0.176694268938498	-0.317774016048364	-1.34493702353493	23
PID_RET_PATHWAY	0.13953488372093	0.362790697674419	0.172324344900946	-0.354806695728645	-1.32408529547104	16
PID_FGF_PATHWAY	0.150905432595573	0.384660906616168	0.160801401070022	-0.36979240127107	-1.33792649965536	14
PID_CD8_TCR_DOWNSTREAM_PATHWAY	0.186770428015564	0.405094160682834	0.140406238523342	0.354564372479146	1.25204271345149	15
PID_EPHB_FWD_PATHWAY	0.169014084507042	0.405094160682834	0.151148761385484	-0.363212723955167	-1.31412091411637	14
