"","p_val","avg_log2FC","pct.1","pct.2","p_val_adj","cluster","gene"
"OTUD3",0.00114961226263789,1.88756447975738,0.4,0.055,1,"4","OTUD3"
"PRR14",0.00129238563176572,1.9002188227837,0.4,0.055,1,"4","PRR14"
"SIGIRR",0.00132307568643537,1.72256051277156,0.6,0.12,1,"4","SIGIRR"
"ZNF75A",0.00136634550632199,0.89530779893643,0.4,0.051,1,"4","ZNF75A"
"TBC1D16",0.00142080961900313,1.65026058737382,0.6,0.129,1,"4","TBC1D16"
"FBXO38",0.00143837598162972,1.12431797867686,0.6,0.115,1,"4","FBXO38"
"CELSR1",0.00145137160854428,1.23896283391701,0.4,0.055,1,"4","CELSR1"
"PPP1R12C",0.00176752962383328,1.50240504108377,0.6,0.12,1,"4","PPP1R12C"
"ZNF573",0.00178522982092318,1.87237159881527,0.4,0.06,1,"4","ZNF573"
"ZNF672",0.00182284051492123,1.1205254944335,0.2,0.014,1,"4","ZNF672"
"ELOVL7",0.00182284051492123,1.13625756831207,0.2,0.014,1,"4","ELOVL7"
"LINC00271",0.00182284051492123,1.13584070432888,0.2,0.014,1,"4","LINC00271"
"AL035427.1",0.00182284051492123,0.984913991135993,0.2,0.014,1,"4","AL035427.1"
"SCUBE2",0.00182284051492123,1.13024864537901,0.2,0.014,1,"4","SCUBE2"
"SNX32",0.00182284051492123,1.00103177126425,0.2,0.014,1,"4","SNX32"
"ABCC2",0.00182284051492123,1.14660045151002,0.2,0.014,1,"4","ABCC2"
"MRPL43",0.00182284051492123,0.95599927114756,0.2,0.014,1,"4","MRPL43"
"MFSD5",0.00182284051492123,0.999436438722268,0.2,0.014,1,"4","MFSD5"
"FAM216A",0.00182284051492123,0.946612665431751,0.2,0.014,1,"4","FAM216A"
"GPR137C",0.00182284051492123,1.79585399788372,0.2,0.014,1,"4","GPR137C"
"GSKIP",0.00182284051492123,1.80242197812905,0.2,0.014,1,"4","GSKIP"
"PAM16",0.00182284051492123,1.13666517167582,0.2,0.014,1,"4","PAM16"
"TOB1",0.00182284051492123,1.80096910107128,0.2,0.014,1,"4","TOB1"
"ZNF540",0.00182284051492123,1.98694629132042,0.2,0.014,1,"4","ZNF540"
